tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript,loss_black,loss_white,blackscores,is_white_turn
283,Beijing Open,3747,Chen Xun,2349,Chen Kai,45,47,f5d6c3g5f6f4f3d3e6e3g4e7h6g6f7h3h4f8d7h5h2c8c5c4e2c6c2d2c1b3a4a2h7f1d1g3f2g2a3e1a1b4b5b6a7a5a6b7a8c7b8d8e8g8b2b1h8g7g1h1,"[ 0  0  0  0  3  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0
  0  1  0  0  0  0  3  0  0  0  8  0  0  0  4  0  0  0  4  0  0  0 14  0
 20  0  4  0  4  0  0  0  0  0  0]","[ 0  0  0  5  0  2  0  5  0  3  0  0  0  0  0  3  0  0  0  0  0  0  0  0
  0  0  0  0  1  3  0 19  0  2  0  6  0  0  0  0  0  0  0  0  0 20  0  6
  0  6  0 12  0  0  0  2  0  0  0]","[0, 0, 0, 0, 5, 2, 4, 2, 7, 7, 10, 10, 10, 10, 10, 10, 13, 13, 13, 13, 13, 13, 13, 11, 11, 11, 10, 10, 10, 11, 14, 11, 30, 30, 32, 24, 30, 30, 30, 26, 26, 26, 26, 22, 22, 22, 42, 28, 34, 14, 20, 16, 28, 24, 24, 24, 26, 26, 26, 26]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
283,Beijing Open,2358,Song Yan,2910,Hu Ying Chong,38,36,f5f6e6f4e3c5c4e7c6e2g4f3g5d6d7b5g3f7g6c3d3d2b6d8a4b4c7a6a3b3a2f2c2a7c8h6f8e8h5h4d1e1h2c1b2h3h7g7a5b7a8b8b1a1g1f1g2h1h8g8,"[0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 4 0 2 3 0 0 0 0 0 0
 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 3 1 1 0 0 0 1 0 0 3 1 0 1 0 0 5 0 2 0 4 0
 0 0 4 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, -3, -3, -3, -3, -3, -3, 0, 1, 2, 1, 0, 0, 1, 1, 1, 4, 5, 1, 2, 0, -3, 2, 2, 4, 4, 8, 8, 8, 8, 12, 12, 12, 6, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
283,Beijing Open,3747,Chen Xun,2358,Song Yan,32,40,f5d6c3d3c4f4f6f3e6e7f7c5b6b4a5g5e3c6b3d7g4e2d2b5e8f2c2a6d8c8h6a3a7f8c7e1c1d1g3b1g1h3h4b7g6f1a1g7a4a8g2h5h2h1h7h8g8b2a2b8,"[ 0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  4  2  5  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0  8  0  0  0  0  0  8  0 12  0  0  0
  2  0  2  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  4  0  0  0  0  2  3
  1  1  0  1  0  0  1  6  0  8  0  0  0  0  0  0  0 16  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -2, 0, 0, 0, 0, 4, 0, -2, -7, -7, -5, -2, -1, 0, 0, 1, 1, 1, 2, 8, 8, 16, 16, 16, 8, 8, 8, 8, 8, 24, 16, 16, 4, 4, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
283,Beijing Open,2358,Song Yan,2910,Hu Ying Chong,49,35,f5f6e6f4e3c5c4e7c6e2g4f3g5d6d7b5g3f7g6c3d8d3f2f1b4a4g2c8c7b6e8f8b7h5a6a8a5h1h6b8a7h7h4h3h2g7h8d1e1g8c1c2d2b2b3a2a3g1a1b1,"[0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 1 0 7 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 0 0 0 0]","[ 0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  3  2  0  0  0  0  2  0
  1  4  0  0  1  0  1  4  0  0  0  2  0  0  0  4  0 16  0  6  0  0  0  0
  0  0  0  0  4  0  4  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, -3, -3, -3, -3, -3, -3, 0, 2, 1, 1, -6, -6, -4, -4, -3, 1, 1, 0, 1, 1, 2, 6, 6, 6, 4, 6, 6, 6, 6, 10, 10, 26, 26, 32, 32, 32, 32, 32, 32, 32, 32, 28, 32, 30, 34, 34, 34, 34, 34]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
283,Beijing Open,2910,Hu Ying Chong,3747,Chen Xun,51,33,f5f6e6f4g5e7d7d6f3g6g4f7d8e8f8h3g3c8b8g7e3h2c7d2e2e1c4c5d3c6b6b4b5c2c3f2b3b2c1d1a1b1g2a5f1h5h4a2a3a4a6h1g1h6h8a7g8b7a8h7,"[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 0 0 0 2 1 0 0 1 4 0 0 0 0 0 2
 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  2  0  0  0  0  0  2  0  0  0  1  0  4  3  0  0  0
  1  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0 14  0  8  0  0
  0  0  0  0  0  0  0 20  0  0  0]","[0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 3, 2, 6, 9, 7, 7, 7, 8, 6, 5, 5, 5, 4, 0, 0, 0, 2, 2, 2, 0, 0, -4, -4, -4, -4, -4, 10, 10, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 38, 38, 38, 38]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
283,Beijing Open,2349,Chen Kai,2910,Hu Ying Chong,33,32,f5f6e6f4c3d6f3c5e7d7g5d3g4e3c4g3b6b4d2h3b5f7c7c6g6h6c2e2h4h7f1h5a3a5a6a4b3c8f2b2a1a2e8f8d8b1c1g7h8g8h2b8a8e1d1g1h1g2b7a7,"[0 0 0 0 2 0 0 0 0 0 5 0 1 0 0 0 0 0 0 1 1 0 0 0 0 3 0 1 2 1 0 2 0 0 0 0 2
 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 0 1 2 0 0 5 0 0 1 0 1 0 0 0 0 0 0 0 0 6 0
 2 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0]","[0, 0, 0, 0, 0, -2, -2, -2, -2, -2, 0, -5, -5, -6, -6, -5, -5, -5, -4, -2, -3, -4, 1, 1, 1, 2, -1, 0, -1, -3, -4, -4, -6, -6, -6, -6, 0, -2, 0, 0, 0, -4, -4, -4, -4, -4, -4, -4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
283,Beijing Open,2910,Hu Ying Chong,3028,Zhu Linyun,48,45,f5d6c5f4e3c6d3f6e6d7g3c4e7c3g4d2f7f2c8e8e1f3e2h4h3h2c2f1g5h5h6h7g6f8b3d1c1b1b4a3a5b2b5a4a1a2g1g7b6g2h1a7h8g8a6c7b8b7a8d8,"[0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 1 1 0 0 0 0 0 2
 0 0 0 6 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0  0  2  0  0  0  0 10
  1  0  4  0  1  0  0  0  0 10  2  2  0  4  0 12  0  6  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0]","[0, 0, 0, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -4, -4, -4, -1, -1, -1, 1, 0, 0, 0, 0, 10, 11, 9, 13, 13, 14, 13, 12, 12, 12, 22, 24, 26, 24, 28, 28, 40, 34, 40, 40, 40, 40, 40, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
283,Beijing Open,2349,Chen Kai,3747,Chen Xun,27,27,f5f6e6f4c3c4d3d6c5c6d7c8f3c7e7d8g5h6g3g4h4e3f2h3h2e2f1d1d2b5a6a4b6b4b3b7f7a7a8b8g6a5a3c1c2h7f8e8g7b1b2e1a1h8g8h5g2h1g1a2,"[0 0 0 0 2 0 0 0 0 0 0 0 5 0 0 0 0 1 0 1 0 1 0 1 0 2 0 0 1 2 0 2 0 0 8 0 0
 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 2 0 4 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 3 0 1 0 0 0 3 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 0 0 0 0 0 0]","[0, 0, 0, 0, 0, -2, 0, 0, 4, 4, 4, 4, 4, -1, -1, -1, -1, -1, -2, 1, 0, 0, -1, -1, -2, 1, -1, 0, 0, -1, -3, 0, -2, -2, -2, -10, -10, -10, -10, -10, -10, -10, -10, -10, -10, -10, -10, -16, -16, -16, -12, -12, -10, -10, -10, -10, -10, -10, -10, -10]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]"
283,Beijing Open,3747,Chen Xun,3028,Zhu Linyun,27,23,f5f6e6f4g5e7e3g6f3d6f7d3d8h5c4d7c6c5c8b3g4c7b4c3b5f2e2c2d2f8c1a4a5a6h4h3h7f1g3b6a3a2b8e1e8g7d1b1g2a8h8g8a7b7a1h2b2g1h1h6,"[0 0 0 0 0 0 0 0 0 0 2 0 5 0 0 0 0 0 0 0 0 0 1 1 1 0 3 0 0 0 0 3 4 0 2 0 4
 0 0 0 0 0 2 0 2 0 0 0 0 0 4 0 0 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  1  0  0  0  0  0
  0  0  0  0  0  0  1  0  0  0  0  0  0  2  0  2  0  0  0  0  0  2  0 12
  0  2  0  0  0  0  0  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -7, -7, -7, -7, -7, -5, -4, -4, -4, -4, -5, -6, -7, -7, -10, -10, -10, -10, -9, -12, -16, -16, -18, -18, -22, -20, -20, -18, -18, -18, -20, -20, -22, -20, -20, -8, -8, -6, -10, -10, -10, -10, -10, -10, -10, -10, -10]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
283,Beijing Open,2349,Chen Kai,3746,Li Lin,32,32,f5d6c3d3c4f4f6b4f3e6e3g5b5b3c5g4d7c7c6f2g6e2a4f7h5e7d2g3e1a5a3b6f1h4h3c1d1g1h6g2g7c2b2h2h1a1g8f8e8d8a6h8h7a2c8a7b7b8a8b1,"[ 0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  4  0  0  0  0  0  0  0
  2  0  0  0  2  0  8  0  0  0  6  0  0  0  2  0  0  0  0  0  0  0  2  0
  0  0  0  0  0  0 12  0  0  0  0]","[0 0 0 0 0 0 0 2 0 0 0 2 0 2 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 8 0 0 0
 0 0 4 0 4 0 0 0 0 0 0 0 4 0 0 0 0 0 4 0 0 0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 4, 2, 4, 4, 4, 0, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 2, 0, 6, -2, -2, -2, 6, 0, 0, 0, 0, -2, 2, 2, 6, 6, 6, 6, 6, 4, 4, 4, 8, 8, 8, 8, 8, -4, 0, 0, 0, 0]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
