tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript,loss_black,loss_white,blackscores,is_white_turn
116,Australian National,2405,Hughes Scott,1728,Vinar Matt,41,33,f5f6e6f4e3d6g4d3c3h3c4g3g5g6e7d7h5f3h4h6c6f7c7c5c8d8b5c2d2e2f1f2e8f8g8b3c1b6a4a3b4a5e1d1g7h8h7b8a7a6a2b2a1b1g2g1b7a8h1h2,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 4 0 2
 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0
  0  1  0  0  0  2  0  3  0  0  0  0  0  4  0  2  0  0  0  0  0  0  0  0
  0  8  0  0  0  0  0 10  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 6, 6, 7, 7, 7, 7, 9, 9, 12, 6, 6, 2, 2, 0, 4, 4, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 8, 8, 8, 8, 8, 8, 18, 18, 18, 18]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
22,British Nationals,2408,Beck David,22,Leader Imre,26,23,f5d6c5f4e3c6e6f7d7e8f3f6f8c4e7g5c8d8h6c3g4h5g6h7c7d3g7b6a6b5a5h4h3h2g3b4a4e2f1c2f2d2b3d1e1g1b1h8g8a2a3a7b7a8b8c1h1g2b2a1,"[0 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 3 3 0 0 0 7 0 1 0 1 4 0 0 0 6
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 2 0 3 0 1 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 4 0 2 0 0 0]","[0, 0, 0, -2, -2, -2, -2, -4, -4, -4, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -1, -6, -5, -8, -11, -11, -11, -9, -16, -13, -14, -13, -14, -18, -18, -18, -18, -24, -24, -24, -24, -24, -24, -24, -24, -24, -24, -24, -24, -24, -18, -18, -18, -18, -14, -14, -12, -12, -12, -12]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
207,Campeonato Argentino,374,Olivares Daniel,3768,Garcia Leandro,24,28,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2c8f3c7d8e8g3e2h6h4h5c1f1h3d1h7g6b4b5a5b6a6a3c2g2g1e1h1h2g7g8f8b8a4a7b7h8b1a1a8b3a2b2,"[ 0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0
  0  0  0  0  3  0  4  0  0  0 10  0  2  0  0  0 10  0 10  0  0  0  2  0
  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  2  0  0  0  6  0  1  2  0  0  2  0  0  0  0  0  4  0  2  0  0  0 10
  0  0  0  0  0  0  0  0  0  0  0]","[0, 0, 0, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -4, -4, -4, -4, -4, -4, -4, -4, -4, -2, -2, -2, -5, 1, -3, -2, 0, 0, -10, -8, -10, -10, -10, -10, -20, -16, -26, -24, -24, -24, -26, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16, -16]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]"
207,Campeonato Argentino,350,Lisnovsky Marcelo,2509,Iturbide Paula,40,33,f5d6c5f4e3c6d3f6e6d7g4g3g5h4e7f3h6e8c7h3f2c4b5b6h5e2g6h7f1a5c8b4b3c3d2f7g8f8d8c2d1a3a6c1g2a7a4b7a8b8a2b2b1e1a1h8g7g1h2h1,"[ 0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  3  0 10  2  0  0 10  0
  0  0  0  0  1  0  0  0  2  0  0  0 14  0  0  0  0  0  0  0  0  0  0  0
  6  0 12  0  2  0  4  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  2  8  0 13
  1  5  0  0  0  0  0  0  0  0  0  2  0  4  0  0  0  2  0  2  0  0  0 10
  0  0  0 14  0  0  0 14  0  6  0]","[0, 0, 0, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -5, -4, -14, -16, -14, -6, -16, -3, -2, 3, 3, 3, 2, 2, 2, 2, 0, 0, 0, 2, -12, -8, -8, -8, -8, -6, -6, -4, -4, -4, -4, 6, 0, 0, -12, 2, 0, 0, -4, 10, 10, 16, 16]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
207,Campeonato Argentino,374,Olivares Daniel,350,Lisnovsky Marcelo,23,32,f5d6c5f4e3c6e6f7d7c7e7f6b5b6c8e8a6e2g6g5h5b4d8f8d3c4g3g4g8h4h3a5c3d2f3h6f2b3e1h2c1d1f1c2a4a3g2b7a8b8a7h1a2b2g7g1b1a1h8h7,"[ 0  0  2  0  0  0  2  0  0  0 12  0  1  0  0  2  0  0  0  1  1  0  0  1
  0  0  0  0  0  0  0  1  2  0  2  0  0  0  0  0  6  0 14  0  2  0  0  0
  0  0  6  0  0  0  0  0  0  0  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 0 1 3 0 0 0 0 1 0 0 5 0 4 0 0 0 0 0 2 0 0 0
 2 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0, 0, 0, -2, -2, -2, -2, -4, -4, -4, -4, -16, -16, -17, -9, -6, -8, -7, -4, -4, -5, -6, -6, -5, -6, -6, -1, -1, 3, 3, 3, 3, 2, 0, 2, 0, 0, 0, 2, 2, 2, -4, 4, -10, -10, -12, -12, -12, -12, -12, -12, -18, -18, -18, -18, -18, -18, -18, -18, -18]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]"
207,Campeonato Argentino,350,Lisnovsky Marcelo,3768,Garcia Leandro,11,20,f5d6c5f4e3c6d3f6e6d7g4c4g5c3f7d2e7f2e2f3c1g3c2f1e1h6c8h5h3g6b6b5a4c7h4h2d8a5a6g2b3b4a3d1h7h8h1g1b7b2b1g7f8g8e8a8b8a7a2a1,"[ 0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  4  0
  4  0  6  2  3  0  2  1 10  0  0  0  2  0 16  0  0  0  0  0  0  0 10  0
  0  0  0  0  0  0  0  0  0  0  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 6 0 0 0
 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0]","[0, 0, 0, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -2, -4, -4, -4, -4, -4, -4, -8, -8, -12, -9, -15, -17, -20, -17, -19, -20, -30, -24, -24, -24, -26, -22, -38, -38, -38, -38, -38, -38, -38, -38, -48, -48, -48, -48, -48, -48, -42, -42, -42, -42, -42, -42, -42]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]"
207,Campeonato Argentino,2509,Iturbide Paula,374,Olivares Daniel,22,19,f5f6e6f4g5g6g4e7f7h5d8c5f3e3h6h7c3d6c6h4d7c7b4c8g3f8b8b5e2d3d2c4a6e8g8a5a4e1d1c1c2b6g7b7a8a7f2h3h2g2h1g1b1b2f1a2a1a3b3h8,"[ 0  0  0  0  0  0  0  0  6  0  5  0  5  0  3  0  0  0  0  0  5  0  1  0
  0  0  1  0  3  2  1  1  8  0  2  0  0  0  4  0  0  0 14  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  2  0  0  0  4  0  3  0  0  0  0  0  2  1  0  0  3  0  0
  1  0  0  1  0  0  0  0  0  0  0  0  0  0  0  0  0 12  0  4  0  0  0  0
  0  0  0  0  0  0  0  6  0  2  0]","[0, 0, 0, 0, 0, 0, 2, 2, 2, -4, 0, -5, -2, -7, -7, -10, -10, -10, -8, -7, -7, -12, -9, -10, -10, -9, -9, -10, -9, -12, -14, -15, -16, -24, -24, -26, -26, -26, -26, -30, -30, -30, -18, -32, -28, -28, -28, -28, -28, -28, -28, -28, -28, -28, -28, -28, -22, -22, -20, -20]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]"
23,Campionati Italiani,2067,Di Mattei Alessandr,195,Sperandio Roberto,27,20,f5f6e6f4g6c6g5d6c5f7g4e7d7b6b4c7d8c4f3c8e3e8b5h6g8d3a6h5h4h3g3d2f2f8b8c3e2b3c1c2a3h2g7d1e1b7b1g1a8a7f1a1a5a4g2h1a2b2h7h8,"[0 0 0 0 2 0 0 0 1 0 1 0 2 0 0 0 0 0 2 0 2 1 6 0 0 1 0 0 0 0 0 0 8 0 2 0 2
 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0]","[0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0
 0 0 2 0 4 0 0 0 2 0 0 0 6 0 0 0 2 0 4 0 0 0]","[0, 0, 0, 0, 0, -2, 0, 0, 0, -1, -1, -2, -2, -4, -4, -4, -4, -4, -4, -6, -6, -8, -9, -15, -15, -15, -16, -14, -14, -14, -14, -14, -14, -22, -22, -24, -24, -26, -26, -26, -24, -24, -20, -20, -20, -20, -18, -18, -18, -20, -14, -14, -14, -14, -12, -14, -10, -10, -10, -10]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0]"
23,Campionati Italiani,195,Sperandio Roberto,2067,Di Mattei Alessandr,46,53,f5f6e6f4g5e7e3g6d6c4f7h4f8f3c3e2h6d3h5h7g4c7f2d8d1f1e8g8d7c6c5h3d2c1e1b4g2c2g3h1h2g1h8c8b8b7g7a7a8a6a5b6b5a4a3b3b1a1b2a2,"[ 0  0  0  0  0  0  0  0  0  0  2  0  0  0  3  0  0  1  0  2  0  0  0  0
  0  0  0  0  0  2  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0 14  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  5  0  0  0  4  1  0  1  0  2  0  1  1
  1 17  1  0  0  0  4  0  8  0  0  8  0  0  0  0  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 3, 3, 3, 0, 4, 5, 4, 5, 3, 5, 5, 6, 7, 8, 25, 26, 26, 26, 24, 28, 26, 34, 34, 34, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 28, 28, 28, 28, 28, 28, 28, 28]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0]"
23,Campionati Italiani,1895,Palladino Domenico,150,Ortiz George,28,31,f5f6e6f4e3c5c6d6e7d7c3f3c4e2d8c8b8e8f8f7g8c7b6d3g6g5h4h6d2c1f1e1g4c2f2h5g3h3g2b3a3b4h2b5d1a6a4a5a7b1a1a2b2a8h7h8g7h1g1b7,"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  9  0  0  0
  0  1  0  0  0  0  0  0 14  0 14  0  0  0  0  0  8  0  0  0  8  0  0  0
  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  0  0  0  0  0  0  0
  1  0  0  0  0  0  0  1  0 10  0 20  0  0  0  0  0  6  0  0  0  0  0  0
  0  4  0  0  0  0  0  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, -5, -5, -5, -5, -4, -5, -5, -5, -5, -5, -5, -4, -18, -8, -22, -2, -2, -2, -2, -2, -10, -4, -4, -4, -12, -12, -12, -12, -12, -8, -8, -8, -8, -8, -8, -8, -8, -8, -8]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
