tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript,loss_black,loss_white,blackscores,is_white_turn
116,Australian National,2887,William Joanna,2405,Hughes Scott,28,29,f5d6c4g5c6c5d7d3b4c3e3b5f6f3c2a4d2b6b3e2a3c7g6f4c8a2e6c1a6d8e8e7f8g4f7h6d1e1g3f2h4h5h3h2g1b7g7g2b8a8a7g8h1f1h7a5b2b1a1h8,"[0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 1 2 0 2 0 0 0 2 1 0 0 0 2 0 2 0 1 0 0 2 0 0
 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 3 0 0 0 0 0 0 2 0 0 0 2 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, -4, -5, -6, -8, -1, -3, 0, 0, 0, -2, -3, -3, -3, -1, -3, -3, -5, -3, -4, -4, -4, -6, -6, -6, -6, -10, -10, -12, -12, -12, -12, -12, -12, -12, -4, -4, -4, -4, -4, -8, -8, -8, -8, -8, -8, -8]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
283,Beijing Open,3842,Bi Wenyuan,3020,Wang Wuquan,15,15,f5d6c6f4f3e3d3e2e6c4e1g4c3d2d1c1b1c2h4f6c5g6h7d7d8g5e7c8b8c7e8f8g8f7g3b6a6b3a3f1g1f2b5h6h5h3h2b7a7a8g7g2h8h1a1a5b4a4a2b2,"[ 0  0  4  0  6  0  4  0  2  2  5  0  0  1  5  0  0  1 13  0  0  0  7  2
  0  0 19  0  0  3  2  5  0  0 10  0  4  0  8  0  0  0  4  0  0  0  4  0
  0  0  4  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  1  0  4  0  0  0  4  0  0  0  5  0  0  0  2  0  0  0  0
  3  2  0 13  3  0  0  0  0 14  0  6  0  0  0  0  0  0  0 12  0  0  0  0
  0  0  0  0  0  0  6  2  0  4  0]","[0, 0, 0, -4, -4, -10, -9, -13, -9, -11, -13, -18, -14, -14, -15, -20, -15, -15, -16, -29, -27, -27, -27, -34, -36, -33, -31, -50, -37, -34, -37, -39, -44, -44, -30, -40, -34, -38, -38, -46, -46, -46, -46, -50, -38, -38, -38, -42, -42, -42, -42, -46, -46, -46, -46, -40, -38, -38, -34, -34]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]"
283,Beijing Open,3747,Chen Xun,3020,Wang Wuquan,54,42,f5d6c3d3c4f4f6b4f3e6e3f2d2g3g5h5g6e7f1c2f7h6c5d1h3c6c7d7c8d8b5a6b6e2e8f8g8a7e1g1g2h4g4g7a5a4a3a2b3h2h1b8a8b2b7c1b1a1h7h8,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 1 3 0 0 0 0 2 7 1 3 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  2  0  0  0  0  0  4  0 12  0  0  0  0  0  0  0  5
  2  0  0  0  0  2  2  2  0  8  0  4  0  0  0  8  0  8  0  2  0  6  0  4
  0  0  0  0  0  0  0  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 6, 6, 18, 18, 17, 12, 11, 8, 8, 8, 13, 15, 13, 6, 5, 2, 4, 6, 8, 8, 16, 16, 20, 20, 20, 20, 28, 28, 36, 36, 38, 38, 44, 44, 48, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1]"
283,Beijing Open,3747,Chen Xun,3028,Zhu Linyun,35,34,f5d6c3d3c4f4f6g5e6c5f3b5b4f7e7e3d2a4e2b6b3c2g4e1c1g6h5h4h3f1f2g1a6a5h6c6a3c7e8g7h8g3c8d8d7b7b1h7a7d1g8f8h1h2g2a2a8b8b2a1,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
 0 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 6 0 0 0 0 0 3 0 0 0 0 0 2 0 1 0 0 0 0 0
 0 0 0 0 4 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, -2, 4, 2, 2, 1, 0, 0, 3, 3, 3, 3, 3, 3, 5, 5, 6, 4, 4, 4, 4, 4, 4, 2, 2, 2, 6, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]"
283,Beijing Open,3747,Chen Xun,2349,Chen Kai,35,37,f5d6c3d3c4f4f6g5e6d7c7e7e3c6c5b6f8f3f7e8d8b5b4a3a6a5g4c2e2g6h5h3d2h7b7c8b8a8a7g8a4b3b1f1b2a1a2e1f2g1g2h1h4d1c1h6h2g3h8g7,"[0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 5 0 0 0 0 2 0 0 0 0 0 0 2
 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 2 0 0 0 0 1 0 2 0 1 5 0 0 0 6 0
 0 0 2 0 0 0 0 0 2 0 0 0 0 0 2 0 0 0 0 0 0 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, -3, -3, -2, -2, 0, -2, -1, 4, 4, 4, 4, 10, 8, 8, 8, 10, 2, 2, 2, 2, 2, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
22,British Nationals,2404,Hand David,22,Leader Imre,38,37,f5d6c3d3c4f4f6f3e6e7d7g6d8c5c6c7c8f7g8b5b6b4a3a4e3a6b3e2d2f2e1f8e8b7g5g3g4h5h3h4h6f1g1g7h8d1c2c1b1h7g2h1h2a1b2a2a7a8b8a5,"[0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0
 0 0 0 0 0 2 0 0 0 2 0 4 0 0 0 0 0 2 0 0 0 0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0
  0  0  0  8  0  2  0  3  2  0  0  0  0  0  0  0  0 12  0  0  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -2, -2, -2, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 10, 5, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 22, 20, 20, 20, 20, 18, 18, 14, 14, 14, 14, 14, 14, 12, 12, 12, 12, 12]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0]"
207,Campeonato Argentino,3767,Perez Rafael,3853,Chiesa Nicolas,60,52,f5f4e3f6d3c4f3e6g4h3c5g3c3f2c6b3d2c1e2d1e1f1c2b1a3b5b6b4d6a4a5a7f7f8g6h5h6h7g5e7h4c7h8g7g8d7h2g2c8d8h1a6g1a2e8b8a1a8b7b2,"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  0  0  1  1 13  0
  9  0  2  0  0  2  0  0  0  0  4  0  0  0  0  0  0  0  0  0  4  0  2  0
 12  0  0  0  0  0  0  0  0  0  0]","[ 0  6  0  0  0  2  0  0  0  0  0  2  0  0  0 21  0  4  0  0  0  0  0  9
  0 13  0  3  0  0  2  2  4  6  0  2  0  8  0  0  0  8  0  0  0  0  0  2
  0 12  0  4  0  2  0  0  0  0  0]","[0, 0, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 31, 25, 29, 29, 29, 28, 27, 14, 23, 14, 27, 25, 28, 28, 26, 28, 30, 34, 40, 36, 38, 38, 46, 46, 46, 46, 54, 54, 54, 50, 50, 48, 50, 38, 50, 50, 54, 54, 56, 56, 56, 56, 56, 56]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
207,Campeonato Argentino,3768,Garcia Leandro,3855,Dottore Matias,54,57,f5f6e6f4e3c5g5h5d6f3c4b4d3c7d7c6e7d8b5a5g6h6g4h4e8f8f7c2c3d2b3a3e2e1f2f1a6b6c8b8c1b2b1a7a4a2a8d1g1g2b7g8a1g7h1g3h3h2h7,"[ 0  0  0  0  0  0  2  0  0  0  0  0  0  0  3  0  0  0  2  0  1  0  0  0
  7  2  0  1  0  0  0  0  6  0 10  0  4  0 14  0  6  0 16  0  0  0  2  0
  0  0  0 10  4  6  6  0  0  0]","[ 0  0  0  0  0  0  0 10  0  5  2  1  0  2  0  4  0  8  0  1  0  3  1  8
  0  0  1  0  1 12  0  9  0  6  0 10  0  6  0  0  0 12  0 16  0  2  0  4
  0  4  0  0  0  0  0 18  0  0]","[0, 0, 0, 0, 0, 0, 0, -2, 8, 8, 13, 15, 16, 16, 18, 15, 19, 19, 27, 25, 26, 25, 28, 29, 37, 30, 28, 29, 28, 29, 41, 41, 50, 44, 50, 40, 50, 46, 52, 38, 38, 32, 44, 28, 44, 44, 46, 44, 48, 48, 52, 52, 42, 38, 32, 26, 44, 44, 44]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0]"
207,Campeonato Argentino,2539,Lucioli Juan Pablo,3854,Roldan Matias,61,54,f5f4e3f6d3c5d6d2e2c7e6d7f7c3c6b5c4c2b4f1a6f3b6f8f2e7b3a4c8g1d1b2a3b8a5d8e8b7a8c1g8e1a7a1a2b1g7g6h6h7h8h5g5g3g4h4h3h2h1g2,"[0 0 0 0 0 0 0 0 2 0 0 0 9 0 2 0 1 0 0 0 5 2 0 0 0 3 0 0 6 0 0 0 0 0 0 0 2
 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 2 0 0 0 0 0]","[ 0  6  0  0  0  0  0  5  0  3  1  2  0  2  0  3  0  0  0 11  0  0  2  6
  4  0  2 23  0  0  2  0  0  2  0  0  0 14  0  4  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  6  0  0  0  0]","[0, 0, 6, 6, 6, 6, 6, 6, 11, 9, 12, 13, 15, 6, 8, 6, 9, 8, 8, 8, 19, 14, 12, 14, 20, 24, 21, 23, 46, 40, 40, 42, 42, 42, 44, 44, 44, 42, 56, 56, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 60, 54, 54, 54, 52, 58, 58, 58, 58, 58]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
207,Campeonato Argentino,374,Olivares Daniel,1028,Olivares Diego,55,60,f5f4e3f6d3d2e2f2f1c4c1c5g1c2d6e6b1c3b3c6d7e7f3d8b4e1d1a2a4b2b5g2b6a6a5a3a1a7b7g6c7a8h6f8g5b8c8e8f7g7g8h8h7h5g4h4g3h3h2h1,"[ 0  0  0  0  0  0  2  0  3  0  0  1  8  1 11  0  0  2  0  0  0  1  0  4
  0  0  3  0  0  1  0  0  0  0  0  0 14  0  0 12  0  2  0  0  0  4  0  0
  0  0  0  2  0  0  0  2  0  0  0]","[ 0  6  0  0  0  4  0  5  0  6  1  0  0  0  0  0  3  0  6  3  0  0  3  0
  6 12  0 17  1  0  2  4  0 14  0  0  0  0  0  0  2  0  4  0  8  0 10  0
  0  0  0  0  0  0  0  0  2  0  0]","[0, 0, 6, 6, 6, 6, 10, 8, 13, 10, 16, 17, 16, 8, 7, -4, -4, -1, -3, 3, 6, 6, 5, 8, 4, 10, 22, 19, 36, 37, 36, 38, 42, 42, 56, 56, 56, 42, 42, 42, 30, 32, 30, 34, 34, 42, 38, 48, 48, 48, 48, 48, 46, 46, 46, 46, 44, 46, 46, 46]","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0]"
