PlayerId,OpponentId,IsBlack,PlayerLoss,OpponentLoss,PlayerScore,PlayerIsWin,PlayerWLD,Transcript,TournamentId,Year
3755,3551,1,"[ 0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0
  4  1  1  2  6  0  0  2  2  0  4  0  2  0  0  0  0  0 32  0  8  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  6  0  0  0  0
  0  0  0  0  0  0  2  0  0  0  0  0  0  0  0 14  0  0  0  0  0  0  0  0
  0  0  0  0  0  0  2  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0  -2  -2  -2  -2  -2  -2  -2  -2  -2
   0   0   6   6   6   0   0  -4  -5  -6  -8 -14 -14 -12 -14 -16 -16 -20
 -20 -22 -22 -22  -8  -8  -8 -40 -40 -48 -48 -48 -48 -48 -48 -48 -48 -48
 -48 -46 -46 -46 -46 -46]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1  0  0  1  1  1  0
  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.   0.   0.
  0.   0.   0.  -0.5  0.  -0.5  0.   0.   0.5  0.   0.5  0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4f6g5e3f3g6e2h5c5g4g3f2d2h4h3h2b5e6b4e1d1c1c2a4f1g1a3a2b3c7d7c8e7d8f8e8b8c6a6b7a8a5b6a7a1g2f7b2b1g7g8h8h6h7h1,9,2019
3755,3722,1,"[0 0 2 0 0 0 0 0 0 0 0 0 3 0 0 0 2 0 0 3 0 0 0 0 0 1 0 0 0 2 0 0 0 0 0 0 4
 0 2 0 0 0 2 0 2 0 0 0 6 0 2 0 0 0 0 0 2 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 3 0 2 1 0 0 0 0 0 0 1 0 2 1 0 4 0 0 0
 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[  0   0   0  -2  -2  -2  -2  -2  -2  -2  -2  -2  -2  -5  -5  -5  -1  -3
  -2   1  -2   0   1   1   1   1   0   0   0   1  -1   1   2   2   6   6
   6   2   2   0   0   0   2   0   0  -2  -2  -2  -2  -8  -8 -10 -10 -10
 -10 -10 -10 -12 -12 -12]","[ 0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1 -1  0  1  1
  1  1  0  0  0  1 -1  1  1  1  1  1  1  1  1  0  0  0  1  0  0 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.  -1.   1.  -0.5 -0.5  0.   0.   0.   0.5  0.   0.
 -0.5  1.  -1.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.  -0.5
  0.5  0.   0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c5f4e3c6d3f6e6d7g4c4b4g3g5h3g6h4b5f3h5h7h2d2f2e2c3b3c1d1f1a3a5b1c2b2a1e1a2a4b6g2d8c7c8b7e7h6h8g7f7f8a8b8e8g8a7a6h1g1,9,2021
3755,1030,0,"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  4
  0  0  0  0  1  0  0  8  0 14  0  0  0 10  0  0  0  0  0 10  0  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  2  0  0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  0  0  2  0
  0  0  4  1  0  0  2  0 16  0  4  0  0  0  0  0 14  0  0  0  0  0  2  0
  4  0  0  0 12  0  0  0  0  2  0  0]","[ 0  0  0  2  2  2  2  2  2  2  2  2  2  2  2  4  2  2  2  2  2  2  2  4
  0  0  0  4  5  4  4  6 -2 14  0  4  4  4 -6 -6 -6  8  8  8 -2 -2 -2  0
  0  4  4  4  4 16 16 16 16 16 18 18]","[ 0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  0  0  0  1  1  1  1  1 -1  1  0  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1  0
  0  1  1  1  1  1  1  1  1  1  1  1]","[ 0.   0.  -0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.  -0.5  0.
  0.   0.   0.   1.  -1.   0.5 -0.5  0.   0.   1.   0.   0.  -1.   0.
  0.   1.   0.   0.  -0.5  0.  -0.5  0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c5f4e3c6d3f6e6d7g4c4g5c3b4b3b5a5a4a3b6a6f7e2e7f2d8f3d2e1g3c2f1f8e8c8c7g8b7g1d1c1a2g6a7h6b2h3g2a1b1a8h5b8h4h1h2h7h8g7,9,2021
