PlayerId,OpponentId,IsBlack,PlayerLoss,OpponentLoss,PlayerScore,PlayerIsWin,PlayerWLD,Transcript,TournamentId,Year
2283,40,1,"[ 0  0  0  0  0  0  6  0  3  0  0  0  0  0  4  0  0  0 11  2  5  0  0  0
 12  5  1  0  2  0 21  0  6  0  4  0  6  0  0  0  4  0  0  0  2  0  0  0
  2  0  6  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  4  0  0  0  0  0  0  0  3  0  1  0  0  0  0  0  6  1  0
  0  0  0  3  0  1  0  5  0  4  0  0  0 10  0 10  0  0  0  0  0  0  0  6
  0  4  0  2  0  0  0  0  8  0  0  0]","[  0   0   0   0   0   0   4  -2  -2  -5  -5  -5  -5  -5  -2  -6  -5  -5
  -5 -16 -18 -23 -17 -16 -16 -28 -33 -34 -31 -33 -32 -53 -48 -54 -50 -54
 -54 -60 -50 -50 -40 -44 -44 -44 -44 -46 -46 -46 -40 -42 -38 -44 -42 -42
 -42 -42 -42 -34 -34 -34]","[ 0  0  0  0  0  0  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.  -0.5  1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c4d3c3b3c5b4b6c6b5e6d2e2c2a5a3a6a4a2d7e3c7c1d1e1f3f2f1g1b2g3h3g4g5f4g2h4b7g6h5b1f6a1f7a7h2f8e7h1g7e8d8a8b8c8g8h6h7h8,126,2005
2283,1626,1,"[ 0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  3  2  3  2  4  1  1  0
  0  2  0  2  0  0  2  2  0  0  0  0  0  0  2  0  0  0  0  0  0  0  6  0
  0  0 16  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  2  0  0  0  0  0  0  0  0
  1  0  2  0  2  1  0  0  2  0  0 12  0  2  0  0  0  0  0 10  0  2  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0   0   0  -2  -2  -2   2   2   4   1
  -1  -4  -6 -10 -11 -12 -12 -11 -13 -11 -13 -11 -10 -12 -14 -12 -12 -12
   0   0   2   0   0   0   0   0  10  10  12   6   6   6   6 -10 -10 -10
 -10 -10 -10 -10 -10 -10]","[ 0  0  0  0  0  0  0  0  0  0  0 -1 -1 -1  1  1  1  1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  0  0  1  0  0  0  0  0  1  1  1  1
  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.  -1.
  0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.  -0.5  0.  -0.5  0.5  0.   0.   0.
  0.  -0.5  0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4f6f3e6e7f7c5b6b5e3g5g6f8g3d7e8d8b3b4c6c7a6a5a4e2e1f2h5g4h4g8d2h2h3h6b8c1c2d1b1a2a3a7f1g2b7a8g1c8h1b2g7h8h7,126,2005
2283,168,1,"[ 0  0  0  0  0  0  0  0  0  0  0  0  1  0  5  0  0  0  3  0  1  0  2  0
  2  0  0  0  0  1  1  0  0  0  0  0  0  0  0  0  8  0  8  0  0  0 34  0
  0  0  6  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  8  0  1  0  2  0  0  0  4  0  0  0  0  0  0  0  0  0  0
  0  0  1  0  0  0  0  6  0  0  0  0  0  0  0 20  0  0  0 26  0 10  0  0
  0  0  0  6  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  8  8  9  9 11 11 11 10 14  9  9  9  9  6  6  5  5  3
  3  1  1  2  2  2  1  0  6  6  6  6  6  6  6  6 26 18 18 10 36 36 46 12
 12 12 12  6 12 12 12 12 12 12 12 12]","[0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]","[ 0.   0.   0.   0.   0.  -0.5  0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.5 -0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f3f4g5e3e2d2g4f1c1c2e1d1g1f2g3h3b1h4h5h6g6c6b3b4e6c5a4c7d7d8e7b6a6b5e8f6f8c8b8f7g8b7a8g7g2b2a2h2h8a7h7h1a5a3a1,126,2005
2283,1626,1,"[ 0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  1  4  0  7  1  5  0  0  4
  2  1  0  0 22  0  0  2  6  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0
  0  0  0  0  0  2  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  4  0  8  0  0  0  0  0  0  0  0  0  0
  0  0  2  0  0  0  1  0  0  0  0  0  0  0  0  0  0 22  0  6  6  0  6  0
  6  0  0  0  2  0  6  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0   0   0  -2   2   2  10  10   9   5
   5  -2  -3  -8  -8  -8 -12 -14 -15 -13 -13 -35 -35 -34 -36 -42 -42 -42
 -42 -42 -42 -42 -42 -42 -20 -20 -14  -8 -10  -4  -4   2   2   2   2   4
   2   8   8   8   8   8]","[ 0  0  0  0  0  0  0  0  0  0  0 -1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1  1  1  1  1  1  1  1  1  1  1  1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5 -1.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.  -1.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4f6f3e6e7f7g6g5f8d2h4e8d7h6g4g8c5b6b5c6c8c7b8e3g3f2h5h2h7a5b7h3h1g7a6a8a7d8h8e1f1a4d1g2g1e2c2b4a3c1b3b2b1a2a1,171,2006
2283,168,1,"[ 0  0  0  0  0  0  0  0  0  0  0  0  5  0  1  0  0  0  3  2  0  1  2  0
  0  0  0  1  0  2  0  1  2  0 14  0  0  0  0  0  0  0  6  0  0  0  0  0
  0  0  0  0  4  0  6  0  0  0  0  0]","[ 0  0  0  0  0  0  0  2  0  3  0  1  0  4  0  2  0  0  0  0  0  0  0  0
  0  0  0  0  1  0  1  0  0  2  0  0  0  4  0  6  0  8  0  0  0 12  0  0
  0  8  0  0  0  0  0  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   2   2   5   5   6   1   5   4   6   6
   6   3   1   1   0  -2  -2  -2  -2  -2  -3  -2  -4  -3  -4  -6  -4 -18
 -18 -18 -14 -14  -8  -8   0  -6  -6  -6   6   6   6   6  14  14  14  10
  10   4   4   4   4   4]","[ 0  0  0  0  0  0  0  0  1  1  1  1  1  1  1  1  1  1  1  1  1  1  0 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  0 -1 -1 -1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1]","[ 0.   0.   0.   0.   0.   0.   0.  -0.5  0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.5  0.5  0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5
  0.5  0.   0.  -1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4c5b4b3b5c6d2a5a6a3a4a7b6e7c7d7e6f6d8e8f8f7g8c8b8f3e3e2g4h4c2g5g3d1e1c1b1h3g6f2h6h5h2g7h8h7b7a8b2a1a2f1g1h1g2,171,2006
2283,1432,1,"[ 0  0  0  0  0  0  0  0  5  0  1  0  2  0 10  0  0  0  1  1  4  0  7  0
  0  0  5  2 11  2 10  0  2  0  0  0  0  0  4  0  0  0  0  0  0  0  0  0
  2  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  0  2  2  0  0  0  0  0  4
  2  2  0  0  0  0  0  1  0  0  0  6  0  6  0  2  0  2  0 12  0  0  0  4
  0  0  0  4  0  8  0  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0  -5  -5  -6  -6  -8  -6 -16 -16 -14
 -12 -13 -14 -18 -18 -25 -21 -19 -17 -22 -24 -35 -37 -47 -46 -48 -48 -48
 -42 -42 -36 -40 -38 -38 -36 -36 -24 -24 -24 -24 -20 -22 -22 -22 -18 -18
 -10 -10 -10 -10 -10 -10]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0. ]",f5d6c3d3c4f4f6g5g6e3e6c5h5b5d2e7b4e2f3f2a6g4f1c2b3e1d1g3h3f7e8d7b6c6c8f8d8h4c7h6h7c1b1a4a3a5b2b8g7a1a2g1g2h1h2a7a8b7g8h8,171,2006
2283,2088,1,"[ 0  0  0  0  0  0  0  0  5  0  1  0  1  0  7  0  1  0  0  0  1  0  5  1
  0  0  5  0  1  0  6  2  0  0 12  0  4  0 12  0  0  0  6  0  0  0  0  0
  0  0  0  0  0  0 10  0  0  0  0  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 5 0 0 2 0 0 0 0 2 0 0 0 0 0 0 0
 0 0 0 0 0 0 4 0 0 0 0 2 0 6 0 0 0 0 0 0 0 0 0]","[  0   0   0   0   0   0   0   0   0  -5  -5  -6  -6  -7  -7 -14 -14 -15
 -12 -12 -12 -13  -8 -13 -14 -12 -12 -17 -17 -18 -16 -22 -24 -24 -24 -36
 -36 -40 -40 -52 -52 -52 -52 -58 -54 -54 -54 -54 -54 -52 -52 -46 -46 -46
 -46 -56 -56 -56 -56 -56]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0. ]",f5d6c3d3c4f4f6g5g6e3e6c5b5c6h5b6c7a6a4b3f3g3a5a3b4g4c2d2d1c1h4e1e2f1f2c8b7d7a2a1b8e7d8a7f7a8b2b1g1g2h2h1h3g8g7h8h7h6f8e8,171,2006
2283,200,1,"[ 0  0  0  0  0  0  0  0  0  0  2  0  0  0  1  0  0  0  0  0  3  0  0  0
  0  0  1  1  0  1  1  0  4  0  4  0  0  0  4  0 22  0  0  0  2  0  2  0
  0  0  0  0  8  0  0  0  0  0  0  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[  0   0   0   0   0   0   0   0   0   0   0  -2  -2  -2   1   0   0   0
   3   3   3   0   0   1   1   1   2   1   0   1   0  -1   0  -4  -4  -8
  -8  -8  -8 -12 -12 -34 -34 -34 -34 -36 -36 -38 -38 -38 -38 -38 -38 -46
 -46 -46 -46 -46 -46 -46]","[ 0  0  0  0  0  0  0  0  0  0  0 -1 -1 -1  1  0  0  0  1  1  1  0  0  1
  1  1  1  1  0  1  0 -1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.  -1.
  0.5  0.   0.  -0.5  0.   0.   0.5  0.  -0.5  0.   0.   0.   0.   0.5
 -0.5  0.5  0.5 -0.5  0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4f6f3e6e7f7c5e3b4d8f2e2c2g5f1g3g4h3d2d1h5c6e8f8g6d7h4b5c8b8b3c7h2a3e1c1b1g7b6g2h8g8h7a5h6b7a8b2a7a6a1a2a4h1g1,171,2006
2283,1626,1,"[ 0  0  0  0  0  0  0  0  8  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0
  0  1 22  0  0  0  0  0  8  0  0  0  2  0  0  0  2  0  0  0 10  0  8  0
 18  0  6  0  0  0  4  0  4  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  0  1  1  0  1  1  5
  0  0  0  0  0  0  1 10  0  0  0  0  0  0  0  0  0  8  0  6  0  8  0 18
  0 14  0  2  0  8  0  4  0  0  0  0]","[  0   0   0   0   0   0   0   0   0  -8  -8  -8  -8  -8  -9  -8  -8  -7
  -8  -7  -6  -7  -6  -5   0   0  -1 -23 -23 -23 -23 -22 -12 -20 -20 -20
 -20 -22 -22 -22 -22 -24 -16 -16 -10 -20 -12 -20  -2 -20  -6 -12 -10 -10
  -2  -6  -2  -6  -6  -6]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5  0.   0.5  0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4c5b3f3b5b4a5a4c6a6a3a2e3b6e6c2d2d1c1e2f1c7e1f7f2d7c8d8e8b2e7f6g3h3g4g6g5h4a1h5h6h7b8b1b7g2h1g1h2a8f8g7h8g8a7,171,2006
2283,2088,1,"[ 0  0  0  0  0  0  0  0  0  0  2  0  0  0  0  0  2  0  0  0  2  0  4  1
  0  0  5  0  0  0 10  3  4  2  0  0 12  0  0  0  2  0  0  0  0  0  0  0
 28  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  2  0  2  0  0  0  0  0  6  0  0
  1  0  0  0  0  0  0  0  0  0  0  4  0  6  0  2  0  8  0  0  0  0  0 16
  0  0  0  0  0  0  0  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0   0   0  -2  -2  -2   0   0   2   0
   0   0   0  -2   4   0  -1   0   0  -5  -5  -5  -5 -15 -18 -22 -24 -24
 -20 -32 -26 -26 -24 -26 -18 -18 -18 -18 -18 -18  -2 -30 -30 -30 -30 -30
 -30 -30 -30 -30 -30 -30]","[ 0  0  0  0  0  0  0  0  0  0  0 -1 -1 -1  0  0  1  0  0  0  0 -1  1  0
 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.  -0.5
  0.  -0.5  0.5  0.   0.   0.   0.5 -1.   0.5  0.5 -0.5  0.   0.5  0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4f6g5e6d7e7c5f3e3g4b5b3g6c6b4f7c7d8f8e8c8h4h5e2h3a5b6a6g8h7c2c1g3d2e1f1g1f2h6h2b2b7d1g2b1a2a1g7h8h1a8a7b8a4a3,171,2006
