PlayerId,OpponentId,IsBlack,PlayerLoss,OpponentLoss,PlayerScore,PlayerIsWin,PlayerWLD,Transcript,TournamentId,Year
3196,1206,1,"[ 0  0  2  0  0  0  4  0  0  0  4  0  2  0  7  0  0  3  0  0  0  0  0  1
  0  3  4  0 13  1  9  1  2  0 12  0  0  0  8  0  0  0  0  0  0  0  0  0
  0  0  2  0  0  0  2  0  0  0  0  0]","[0 0 0 0 0 0 0 5 0 0 0 0 0 4 0 1 2 0 2 6 0 5 1 0 1 0 0 9 0 0 0 0 0 0 0 0 0
 4 0 6 0 0 0 6 0 8 0 0 0 2 0 6 0 0 0 0 0 0 0 0]","[  0   0   0  -2  -2  -2  -2  -6  -1  -1  -1  -5  -5  -7  -3 -10  -9  -7
 -10  -8  -2  -2   3   4   3   4   1  -3   6  -7  -8 -17 -18 -20 -20 -32
 -32 -32 -28 -36 -30 -30 -30 -30 -24 -24 -16 -16 -16 -16 -14 -16 -10 -10
 -10 -12 -12 -12 -12 -12]","[ 0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1
  1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.  -1.   0.   0.   0.   0.   1.  -1.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c5f4e3c6f3c3d3c4b4b3e6b5a4a3a6a5a2d2e2f7d1f6c2g5h6h4g6g4f8f2h3h2h5h7c7g3g1d7d8e7e8b2g2e1g7h8g8h1f1b1a1c1b7a7b6c8b8a8,245,2014
3196,2190,1,"[0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 2 1 0 1 0 4 0 2 3 1 0 1 0 3 0 0 0 0 0
 0 0 0 4 0 6 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 2 0 4 0 0 0 3 0 1 0 0 4 0 0 0
 2 0 0 0 0 0 0 0 6 0 2 0 4 0 0 0 0 0 0 0 0 0 0]","[  0   0   0   0   0   0   0   0   0   0   0   0   0  -4  -4  -4  -3  -3
  -1  -3  -4  -3  -4  -2  -6  -2  -4  -7  -8  -5  -6  -5  -8  -8  -4  -4
  -4  -4  -2  -2  -2  -6  -6 -12 -12 -12  -6  -6  -4  -6  -2  -2  -2  -2
  -2  -2  -2  -2  -2  -2]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0. ]",f5d6c3d3c4f4c5b3c2e3d2c6g4e2b4a3f1e1c1d1e6b5d7f2f3d8a5a4a2b6e7b2c8f7f6e8f8c7a6h4h3h2a1b1g3g5b8b7h5h6a8a7g6h7g7g2h1g1h8g8,245,2014
3196,1,1,"[ 0  0  2  0  0  0  2  0  0  0  4  0  0  0  0  0  0  0  0  0  4  0  0  0
 13  2  0  3  0  3  0  0  6  0  2  0  0  0  0  0  4  0  4  0  0  0  0  0
  0  0  0  0  2  0  0  0  0  0  0  0]","[0 0 0 0 0 0 0 4 0 2 0 0 0 4 1 1 0 0 0 0 0 3 2 1 0 0 1 0 3 0 0 3 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 0 4 0 2 0 0 0 0 0 0 0 0 0 0]","[  0   0   0  -2  -2  -2  -2  -4   0   0   2  -2  -2  -2   2   3   4   4
   4   4   4   0   3   5   6  -7  -9  -8 -11  -8 -11 -11  -8 -14 -14 -16
 -16 -16 -16 -16 -16 -20 -20 -24 -24 -24 -22 -22 -18 -18 -16 -16 -16 -18
 -18 -18 -18 -18 -18 -18]","[ 0  0  0 -1 -1 -1 -1 -1  0  0  1 -1 -1 -1  1  1  1  1  1  1  1  0  1  1
  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.5  0.   0.   0.   0.  -0.5  0.  -0.5  1.   0.   0.  -1.
  0.   0.   0.   0.   0.   0.   0.5 -0.5  0.   0.   1.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c5f4e3c6e6f3d3f7d7c7f6e8f8b4b5c4c3e7g5g3g4c2c8d8f2d2e2b3d1h5h6h3b6h4g7h8h7c1b7a6a3a4a2a1a5g8g6b8e1f1a7a8g1h1b1b2h2g2,245,2014
3196,2873,1,"[ 0  0  0  0  0  0  0  0  9  0  7  1  3  0  0  0  0  2  7  0  0  0  3  0
  0  0  0  1  0  2  0  0  4  0 14  0 12  0  0  0  0  0  6  0  2  0  4  0
  0  0  0  0  0  0  0  0  0  0  0  0]","[0 0 0 0 0 5 0 2 0 0 0 0 0 5 2 2 2 0 0 4 0 0 0 2 2 2 1 0 1 0 2 1 0 2 0 8 0
 0 0 8 0 0 0 0 0 0 0 0 0 0 0 4 0 2 0 0 0 0 0 0]","[  0   0   0   0   0   0   5   5   7  -2  -2  -9 -10 -13  -8  -6  -4  -2
  -4 -11  -7  -7  -7 -10  -8  -6  -4  -3  -4  -3  -5  -3  -2  -6  -4 -18
 -10 -22 -22 -22 -14 -14 -14 -20 -20 -22 -22 -26 -26 -26 -26 -26 -22 -22
 -20 -20 -20 -20 -20 -20]","[ 0  0  0  0  0  0  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.  -0.5  0.   0.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c4g5c6b6f6f7d7e8a6b5g6h6f8e7d8e6c7c8b8c5a4a5b4a3a2e3f3g3e2d1h3g4g2b3c2f4c3d2d3f2g1f1c1h1e1h2g7h4h5b1b2g8h8h7a1b7a8a7,245,2014
3196,1436,1,"[ 0  0  0  0  8  0  0  0  5  0  0  0  3  1  0  0  2  0  2  1  0  0  4  0
  0  0  1  2  0  0  0  0 18  0  0  0  0  0  8  0  2  0  0  0  0  0  0  0
  0  0  8  0  4  0  0  0  0  0  0  0]","[0 0 0 0 0 4 0 3 0 4 0 4 0 0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 1 1 0 4 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[  0   0   0   0   0  -8  -4  -4  -1  -6  -2  -2   2  -1  -2  -1   0  -2
  -2  -4  -5  -3  -3  -7  -7  -7  -7  -8 -10  -9  -8  -8  -4 -22 -22 -22
 -22 -22 -22 -30 -30 -32 -32 -32 -32 -32 -28 -28 -28 -28 -28 -36 -36 -40
 -40 -40 -40 -40 -40 -40]","[ 0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1  0 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.5  0.   0.   0.   0.   0.   0.  -1.   1.   0.
  0.  -0.5  0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c4g5e6f4f6c5d7c7g6d3c3e3b5b4h4h5h6f3g4d8a5e7c8b8b3c6b6a4a3a6a7e8c2d2d1e2g3h2e1f2h3h7b7f7g8b1g7a8b2f1g2c1f8g1h1h8a2,1,2015
3196,2942,1,"[ 0  0  0  0  5  0  0  0  1  0  3  0  0  1  2  0  3  0  2  1  3  0  0  0
  7  3  1  0  0  1  0  0  6  0  0  0  0  0  2  0  0  0  0  0 22  0  0  0
  0  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  9  1  0  0  3  0  0  0  0  0  0  1  1
  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  8  0 10  0  0  0  0  0  4
  0  4  0  0  0  0  0  2  0  0  0  0]","[  0   0   0   0   0  -5  -5  -5  -5  -6  -6  -9   0   1   0  -2   1  -2
  -2  -4  -5  -8  -8  -7  -6 -13 -16 -17 -16 -16 -17 -16 -16 -22 -22 -22
 -22 -22 -22 -24 -16 -16  -6  -6  -6 -28 -28 -28 -24 -24 -20 -20 -20 -20
 -20 -20 -18 -18 -18 -18]","[ 0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1  0  1  0 -1  1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.5  0.   0.   0.   0.   0.   0.  -0.5 -0.5  0.5
  0.5 -1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5f6e6f4d3d6f3e3g4g5h5c4e2e1c5g6f1d2f2c3b4h6e7h3h4f7c1d1g8f8e8d7c2d8c8c7b6b5a5g3g7b3c6h8b1a1h7b2g1g2a3b8h1h2b7a8a7a6a4a2,1,2015
3196,3329,1,"[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  4  0  2  0  4  0  7  0  0  0
  0  0  0  0  0  4  8  0 10  0  2  0  4  0  0  0  0  0 10  0  8  0 12  0
  0  0  0  0  2  0  0  0  2  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  6  0  8  0  1
  0  1  1  0  4  0  0 14  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 22
  0 12  0  0  0  0  0  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  -4  -4  -6
  -6 -10  -4 -11  -3  -3  -2  -2  -1   0   0   4   0  -8   6  -4  -4  -6
  -6 -10 -10 -10 -10 -10 -10 -20 -20 -28 -28 -40 -18 -18  -6  -6  -6  -8
  -8  -8  -8 -10 -10 -10]","[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1  0  0  1  0 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.5  0.
 -0.5  0.5  0.5 -1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c4d3c3f4c5b3c2e3d2c6b4a3b5a4e2e6a6f6g4h3g5h4h6g3f3b6h5h7a7f2d7c7g6d8e7a5a2f8g1f7c8e8h2h1g8b7g2d1f1e1g7c1b2b1a1b8a8h8,1,2015
3196,2477,1,"[ 0  0  0  0  0  0  2  0  4  0  2  1  0  0  0  0  0  1  0  0  0  0  0  1
  2  0  3  0  0  0  8  0  6  0  4  0  0  0  0  0  0  0  0  0  0  0  0  0
 24  0  0  0  6  0  0  6  0  0  0  0]","[ 0  0  0  3  0  0  0  5  0  0  0  0  1  0  1  6  1  0  2  1  0  2  1  0
  0  4  0  1  2  5  0 13  0  8  0  8  0  8  0  2  0 10  0  0  0  0  0  2
  0  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  3  3  3  1  6  2  2  0 -1  0  0  1  7  8  7  9 10 10 12 13
 12 10 14 11 12 14 19 11 24 18 26 22 30 30 38 38 40 40 50 50 50 50 50 50
 52 28 28 28 28 22 22 22 16 16 16 16]","[ 0  0  0  0  1  1  1  1  1  1  1  0 -1  0  0  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1]","[ 0.   0.   0.  -0.5  0.   0.   0.   0.   0.   0.   0.5  0.5 -0.5  0.
 -0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c4f4c5d3e3g6c3e6d7e2f7e7f6f8g5c6e8d8c7d2g3f3c8h5f2f1g8h2d1b6b4b5b3a4e1a3g1c1b1b8a8g7a7g2b7a6h7h6h4h8h1h3g4a5c2a2b2a1,1,2015
3196,2896,1,"[ 0  0  0  0  0  0  4  0  2  0  3  0  1  0  6  0  1  1  0  2  0  0  4  0
  0  0  4  0  0  1  0  0  0  0  0  0  0  0  0  0 14  0  0  0 12  0  8  0
  2  0  0  0  0  0  0  0  0  0  0  0]","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 3 0 1 7 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 2 0 0 0 0 0 8 0 8 0 0 0 2 0 0 0 0 0 0 0 0]","[  0   0   0   0   0   0   0  -4  -4  -6  -6  -9  -9 -10 -10 -16 -13 -14
 -15 -12 -14 -13  -6 -10  -8  -8  -8 -12 -12 -11 -12 -12 -12 -12 -12 -12
 -12 -12 -12 -12 -10 -24 -24 -24 -24 -36 -28 -36 -28 -30 -30 -30 -28 -28
 -28 -28 -28 -28 -28 -28]","[ 0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[0.  0.  0.  0.  0.  0.  0.5 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0. ]",f5d6c4d3c3f4e6b3d2c5d7e3b5b6b4a4a5a6g4c1e1g6g5f7a3c6a7c2f2d1e2f1c7f6f3d8f8e8c8g1g8e7g2h1b2b1h2h4g7h3g3h6h5a1a2a8h7b7b8h8,1,2016
3196,3404,1,"[0 0 0 0 5 0 0 0 6 0 1 1 1 0 0 0 0 0 0 0 1 0 0 3 5 0 0 1 0 2 0 2 0 0 0 0 2
 0 0 0 8 0 0 0 6 0 0 0 0 0 8 0 0 0 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  5  0  0  0  0  0  0  2  0  0  2  1  0  0  1  0  0
  0  0  0  0  1  0  2  0  0  6  0  0  0  0  0  0  0  0  0  0  0  0  0 10
  0  0  0  2  0  0  0  0  0  0  0  0]","[  0   0   0   0   0  -5  -5  -5   0  -6  -6  -7  -8  -9  -9  -7  -7  -7
  -5  -4  -4  -5  -4  -4  -7 -12 -12 -12 -13 -12 -14 -12 -14 -14  -8  -8
  -8 -10 -10 -10 -10 -18 -18 -18 -18 -24 -24 -24 -14 -14 -14 -22 -20 -20
 -20 -20 -20 -20 -20 -20]","[ 0  0  0  0  0 -1 -1 -1  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.5  0.   0.  -0.5  0.5  0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5f6e6f4d3d6f3c4c6c5b5e3g4g5e7d7g3c7b4b6c3a5h5f8e8d8f7g8b8g6h6a3a4c2b3e2f2d2e1g7b7c8h8h7b2a6a7h2a2a1h3b1c1a8h1d1h4g1f1g2,1,2016
