PlayerId,OpponentId,IsBlack,PlayerLoss,OpponentLoss,PlayerScore,PlayerIsWin,PlayerWLD,Transcript,TournamentId,Year
1202,1871,1,"[0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 3 0 0 1 6 1 0 0 0 1 0 0 0 1 2 0 0 0 0 0 0
 0 6 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 2 0 3 0 1 0 2 1 0 0 0 1 5 0 0 0 1 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 0 0 0 4 0 0 0 6 0 0 0 0 0 0]","[  0   0   0   0   0   0   0   0   0  -4  -4  -4  -2  -2   1   1   2  -1
   1   2   1  -5  -6  -5   0   0  -1  -1   0   0  -1  -3  -2  -2  -2  -2
  -2  -2  -2  -8  -8  -8  -8 -12 -12 -12  -8  -8  -8  -8  -4  -4  -4  -4
   2   2   2   2   2   2]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1  1  1  1 -1  1  1  1 -1 -1 -1
  0  0 -1 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.   0.  -1.
  0.   0.   1.  -1.   0.   0.   1.   0.   0.  -0.5  0.   0.5  0.  -0.5
  0.   0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -1.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4c5b3e2e3c2d2e6b5b4b6d1a3d7f1e1f3g4c1f2g1a4a5c6c7a6a7c8g3a2a1b1b2h1h5h2g2h4h3h6f7e7f8e8g6h7g5f6d8b7g7g8h8b8a8,9,2001
1202,644,1,"[0 0 0 0 0 0 0 0 2 0 0 0 2 0 0 2 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 2 0 0 0 0
 0 0 0 0 0 0 0 6 0 2 0 2 0 0 0 2 0 4 0 0 0 0 0]","[0 0 0 0 0 0 0 0 0 0 0 2 0 3 1 0 0 0 0 1 0 5 1 3 0 2 0 0 1 2 1 1 0 0 0 4 0
 0 0 8 0 6 0 0 0 0 0 8 0 0 0 0 0 8 0 0 0 0 0 0]","[ 0  0  0  0  0  0  0  0  0 -2 -2 -2  0 -2  1  2  0 -2 -2 -2 -1 -3  2  3
  6  6  8  8  7  8 10 11 12 10 10 10 14 14 14 14 22 22 28 28 28 22 22 20
 28 26 26 26 26 24 32 28 28 28 28 28]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1  0 -1  1  1  0 -1 -1 -1 -1 -1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  1  1  1  1  1  1  1  1  1  1  1  1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.  -0.5  0.5 -1.
  0.   0.5  0.5  0.   0.   0.   0.  -1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5f6e6f4e3d6c4f3g4e2f2c3c5b5e1b4c7c6g5h5f7e7d3d2g6h4h3h2g3h6d7d1c1c2b1g1b3g2g7b8c8a3a8b7a7b6a6h8a5a4h7g8h1f8d8e8f1b2a1a2,9,2001
1202,1898,1,"[ 0  0  0  0  0  0  0  0  4  0  0  0  0  0  4  0  0  0  0  0  1  2  2  0
  0  0  0  1  7  0  0  5  0  0 18  0  6  0 22  0  0  0 22  0  0  0  8  0
  0  0  0  0  0  0  0  0  0  0  0  0]","[ 0  0  0  0  0  0  0  0  0  0  0  2  0  1  0  3  1  0  0  3  0  0  0  0
  2  3  0  0  0  0  1  0  0  0  0  0  0 12  0  4  0 10  0  0  0  0  0  0
  0  0  0  4  0  0  0  0  0  0  0  0]","[  0   0   0   0   0   0   0   0   0  -4  -4  -4  -2  -2  -1  -5  -2  -1
  -1  -1   2   1  -1  -3  -3  -1   2   2   1  -6  -6  -5 -10 -10 -10 -28
 -28 -34 -22 -44 -40 -40 -30 -52 -52 -52 -52 -60 -60 -60 -60 -60 -56 -56
 -56 -56 -56 -56 -56 -56]","[ 0  0  0  0  0  0  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1
 -1 -1  1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]","[ 0.   0.   0.   0.   0.   0.   0.   0.   0.5  0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.  -1.   0.   1.   0.   0.   0.  -1.   0.   0.
  1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0. ]",f5d6c3d3c4f4c5b3e2e3c2d2e6e1a3b1g4b5b4a4a5c6f1g1f2f7b6f6c1d1a2g6g5f3e7c7g3f8d8c8h6e8b7a8d7a6b8a7g8a1b2h8g7h3h2h7g2h1h4h5,8,2003
